Point_ID,tratamiento,Year,Date,NDVI,EVI,SAVI,LST,NDWI,LSWI,Snow
26649,control 2,2024,2024-04-19,0.223,0.111,0.125,17.52,-0.366,0.091,0
26649,control 2,2024,2024-05-05,0.195,0.087,0.099,10.657,-0.35,0.083,0
26649,control 2,2024,2024-05-21,0.228,0.099,0.113,6.993,-0.385,0.143,0
26649,control 2,2024,2024-06-06,0.217,0.083,0.096,9.317,-0.383,0.123,0
26649,control 2,2024,2024-06-22,0.158,0.054,0.065,3.646,-0.314,0.041,0
26649,control 2,2024,2024-07-08,0.175,0.065,0.075,3.554,-0.343,0.082,0
26649,control 2,2024,2024-07-24,0.177,0.075,0.086,5.649,-0.36,0.11,0
26649,control 2,2024,2024-08-09,0.154,0.071,0.082,5.239,-0.335,0.083,0
26649,control 2,2024,2024-08-25,0.144,0.074,0.085,13.658,-0.316,0.048,0
26649,control 2,2024,2024-09-10,0.123,0.07,0.078,18.163,-0.281,0.027,0
26649,control 2,2024,2024-09-26,0.137,0.084,0.092,20.135,-0.302,0.04,0
26649,control 2,2024,2024-10-12,0.125,0.078,0.087,27.443,-0.281,0.012,0
26649,control 2,2024,2024-10-28,0.141,0.096,0.102,34.07,-0.296,0.034,0
26649,control 2,2024,2024-11-13,0.155,0.108,0.115,36.401,-0.307,0.049,0
26649,control 2,2024,2024-11-29,0.179,0.128,0.133,37.451,-0.324,0.056,0
26649,control 2,2024,2024-12-15,0.162,0.113,0.122,34.063,-0.309,0.059,0
26649,control 2,2024,2024-12-31,0.176,0.119,0.13,34.829,-0.321,0.071,0
26649,control 2,2024,2024-01-06,0.213,0.152,0.156,37.632,-0.354,0.08,0
26649,control 2,2024,2024-01-22,0.197,0.135,0.143,38.346,-0.342,0.078,0
26649,control 2,2024,2024-02-07,,,,,,,
26649,control 2,2024,2024-02-23,0.242,0.156,0.163,26.527,-0.368,0.088,0
26649,control 2,2024,2024-03-10,0.176,0.12,0.127,17.23,-0.293,0.104,0
26649,control 2,2024,2024-03-26,0.256,0.15,0.16,26.564,-0.381,0.12,0
26649,control 2,2024,2024-04-11,0.228,0.118,0.131,20.713,-0.364,0.094,0
26649,control 2,2024,2024-04-27,0.2,0.093,0.106,17.725,-0.348,0.077,0
26649,control 2,2024,2024-05-13,0.202,0.088,0.1,11.002,-0.358,0.088,0
26649,control 2,2024,2024-05-29,0.186,0.088,0.101,5.465,-0.343,0.115,0
26649,control 2,2024,2024-06-14,0.197,0.078,0.09,5.024,-0.377,0.133,0
26649,control 2,2024,2024-06-30,0.114,0.04,0.048,4.887,-0.306,0.072,0
26649,control 2,2024,2024-07-16,0.146,0.056,0.067,6.21,-0.317,0.07,0
26649,control 2,2024,2024-08-01,0.127,0.055,0.063,9.833,-0.291,0.033,0
26649,control 2,2024,2024-08-17,0.132,0.064,0.073,13.637,-0.297,0.036,0
26649,control 2,2024,2024-09-02,0.13,0.069,0.079,16.532,-0.3,0.042,0
26649,control 2,2024,2024-09-18,0.125,0.074,0.082,20.094,-0.287,0.022,0
26649,control 2,2024,2024-10-04,0.134,0.085,0.092,28.981,-0.295,0.025,0
26649,control 2,2024,2024-10-20,0.132,0.086,0.094,29.408,-0.294,0.021,0
26649,control 2,2024,2024-11-05,0.162,0.111,0.119,33.704,-0.316,0.046,0
26649,control 2,2024,2024-11-21,0.171,0.121,0.128,35.243,-0.32,0.056,0
26649,control 2,2024,2024-12-07,0.171,0.119,0.128,36.34,-0.317,0.046,0
26649,control 2,2024,2024-12-23,0.193,0.135,0.144,34.258,-0.338,0.076,0
26821,control 2,2024,2024-01-14,0.692,0.527,0.52,38.267,-0.7,0.447,0
26821,control 2,2024,2024-01-30,0.716,0.542,0.532,35.294,-0.718,0.458,0
26821,control 2,2024,2024-02-15,0.493,0.341,0.347,15.948,-0.533,0.331,0
26821,control 2,2024,2024-03-02,0.712,0.485,0.487,31.664,-0.704,0.429,0
26821,control 2,2024,2024-03-18,0.717,0.479,0.475,28.765,-0.708,0.415,0
26821,control 2,2024,2024-04-03,0.7,0.435,0.453,23.833,-0.706,0.382,0
26821,control 2,2024,2024-04-19,0.625,0.388,0.4,19.52,-0.667,0.368,0
26821,control 2,2024,2024-05-05,0.533,0.328,0.342,12.827,-0.604,0.309,0
26821,control 2,2024,2024-05-21,0.438,0.28,0.294,8.616,-0.546,0.327,0
26821,control 2,2024,2024-06-06,0.413,0.247,0.273,11.901,-0.545,0.261,0
26821,control 2,2024,2024-06-22,0.296,0.189,0.206,5.96,-0.421,0.24,0
26821,control 2,2024,2024-07-08,0.201,0.152,0.153,5.372,-0.303,0.311,0
26821,control 2,2024,2024-07-24,0.231,0.176,0.169,7.587,-0.341,0.265,0
26821,control 2,2024,2024-08-09,,,,,,,
26821,control 2,2024,2024-08-25,0.235,0.176,0.172,15.421,-0.363,0.243,0
26821,control 2,2024,2024-09-10,0.285,0.169,0.192,19.581,-0.437,0.118,0
26821,control 2,2024,2024-09-26,0.326,0.197,0.225,22.606,-0.489,0.168,0
26821,control 2,2024,2024-10-12,0.381,0.244,0.264,29.128,-0.513,0.169,0
26821,control 2,2024,2024-10-28,0.458,0.293,0.324,34.925,-0.568,0.25,0
26821,control 2,2024,2024-11-13,0.541,0.378,0.396,36.589,-0.611,0.333,0
26821,control 2,2024,2024-11-29,0.647,0.469,0.476,36.408,-0.689,0.407,0
26821,control 2,2024,2024-12-15,0.65,0.482,0.493,33.718,-0.675,0.411,0
26821,control 2,2024,2024-12-31,0.701,0.529,0.53,34.863,-0.707,0.457,0
26821,control 2,2024,2024-01-06,0.674,0.499,0.504,36.5,-0.697,0.423,0
26821,control 2,2024,2024-01-22,0.684,0.516,0.514,38.308,-0.696,0.43,0
26821,control 2,2024,2024-02-07,,,,,,,
26821,control 2,2024,2024-02-23,0.709,0.51,0.49,27.47,-0.703,0.436,0
26821,control 2,2024,2024-03-10,0.455,0.332,0.336,18.289,-0.511,0.293,0
26821,control 2,2024,2024-03-26,0.692,0.45,0.463,27.682,-0.706,0.401,0
26821,control 2,2024,2024-04-11,0.674,0.429,0.436,21.902,-0.695,0.398,0
26821,control 2,2024,2024-04-27,0.58,0.362,0.374,19.198,-0.636,0.345,0
26821,control 2,2024,2024-05-13,0.481,0.292,0.315,12.195,-0.576,0.293,0
26821,control 2,2024,2024-05-29,0.329,0.217,0.231,7.314,-0.452,0.271,0
26821,control 2,2024,2024-06-14,0.371,0.222,0.248,6.634,-0.523,0.24,0
26821,control 2,2024,2024-06-30,0.268,0.18,0.19,7.762,-0.392,0.257,0
26821,control 2,2024,2024-07-16,0.13,0.153,0.105,8.548,-0.221,0.345,0
26821,control 2,2024,2024-08-01,0.212,0.152,0.155,13.227,-0.335,0.221,0
26821,control 2,2024,2024-08-17,0.248,0.161,0.176,14.779,-0.374,0.202,0
26821,control 2,2024,2024-09-02,0.301,0.184,0.205,19.711,-0.453,0.144,0
26821,control 2,2024,2024-09-18,0.308,0.189,0.211,22.022,-0.463,0.107,0
26821,control 2,2024,2024-10-04,0.331,0.206,0.232,30.625,-0.479,0.143,0
26821,control 2,2024,2024-10-20,0.405,0.261,0.287,30.642,-0.528,0.204,0
26821,control 2,2024,2024-11-05,0.531,0.372,0.378,34.911,-0.601,0.311,0
26821,control 2,2024,2024-11-21,0.572,0.422,0.423,34.347,-0.632,0.358,0
26821,control 2,2024,2024-12-07,0.654,0.494,0.485,34.733,-0.672,0.395,0
26821,control 2,2024,2024-12-23,0.718,0.552,0.531,34.867,-0.72,0.466,0
26822,control 2,2024,2024-01-14,0.709,0.553,0.535,38.103,-0.718,0.432,0
26822,control 2,2024,2024-01-30,0.717,0.56,0.54,34.815,-0.724,0.426,0
26822,control 2,2024,2024-02-15,0.466,0.32,0.331,15.695,-0.515,0.297,0
26822,control 2,2024,2024-03-02,0.673,0.468,0.473,31.325,-0.69,0.365,0
26822,control 2,2024,2024-03-18,0.635,0.421,0.434,28.776,-0.663,0.311,0
26822,control 2,2024,2024-04-03,0.595,0.384,0.406,23.553,-0.642,0.286,0
26822,control 2,2024,2024-04-19,0.533,0.335,0.358,19.441,-0.603,0.24,0
26822,control 2,2024,2024-05-05,0.436,0.275,0.299,12.783,-0.544,0.184,0
26822,control 2,2024,2024-05-21,0.379,0.243,0.262,8.527,-0.528,0.154,0
26822,control 2,2024,2024-06-06,0.339,0.207,0.233,12.147,-0.505,0.117,0
26822,control 2,2024,2024-06-22,0.294,0.188,0.213,5.93,-0.468,0.13,0
26822,control 2,2024,2024-07-08,0.248,0.173,0.185,5.701,-0.398,0.138,0
26822,control 2,2024,2024-07-24,0.271,0.18,0.196,7.847,-0.437,0.083,0
26822,control 2,2024,2024-08-09,,,,,,,
26822,control 2,2024,2024-08-25,0.255,0.171,0.187,15.374,-0.41,0.097,0
26822,control 2,2024,2024-09-10,0.257,0.162,0.183,19.824,-0.42,0.031,0
26822,control 2,2024,2024-09-26,,,,,,,
26822,control 2,2024,2024-10-12,0.323,0.208,0.233,29.217,-0.474,0.072,0
26822,control 2,2024,2024-10-28,0.388,0.262,0.285,35.068,-0.524,0.145,0
26822,control 2,2024,2024-11-13,0.529,0.384,0.392,36.521,-0.608,0.28,0
26822,control 2,2024,2024-11-29,0.601,0.444,0.449,36.138,-0.658,0.304,0
26822,control 2,2024,2024-12-15,0.633,0.483,0.484,33.493,-0.673,0.382,0
26822,control 2,2024,2024-12-31,0.65,0.489,0.493,34.921,-0.693,0.389,0
26822,control 2,2024,2024-01-06,0.713,0.55,0.539,36.538,-0.716,0.399,0
26822,control 2,2024,2024-01-22,0.701,0.541,0.531,38.018,-0.722,0.416,0
26822,control 2,2024,2024-02-07,,,,,,,
26822,control 2,2024,2024-02-23,0.689,0.488,0.478,27.675,-0.692,0.379,0
26822,control 2,2024,2024-03-10,0.443,0.323,0.33,17.937,-0.5,0.252,0
26822,control 2,2024,2024-03-26,0.634,0.423,0.435,27.449,-0.673,0.327,0
26822,control 2,2024,2024-04-11,0.545,0.345,0.369,22.022,-0.609,0.253,0
26822,control 2,2024,2024-04-27,0.489,0.305,0.328,18.976,-0.582,0.226,0
26822,control 2,2024,2024-05-13,0.42,0.258,0.283,12.287,-0.538,0.161,0
26822,control 2,2024,2024-05-29,0.341,0.209,0.236,7.591,-0.482,0.154,0
26822,control 2,2024,2024-06-14,0.327,0.207,0.228,6.647,-0.498,0.145,0
26822,control 2,2024,2024-06-30,0.271,0.178,0.198,8.302,-0.435,0.12,0
26822,control 2,2024,2024-07-16,0.237,0.164,0.177,8.534,-0.391,0.106,0
26822,control 2,2024,2024-08-01,0.275,0.176,0.199,13.306,-0.444,0.082,0
26822,control 2,2024,2024-08-17,0.275,0.175,0.196,15.326,-0.437,0.061,0
26822,control 2,2024,2024-09-02,0.281,0.181,0.202,19.421,-0.458,0.045,0
26822,control 2,2024,2024-09-18,0.286,0.186,0.206,21.964,-0.455,0.055,0
26822,control 2,2024,2024-10-04,0.301,0.197,0.219,30.823,-0.459,0.05,0
26822,control 2,2024,2024-10-20,0.358,0.243,0.263,30.871,-0.509,0.11,0
26822,control 2,2024,2024-11-05,0.449,0.308,0.327,34.86,-0.555,0.208,0
26822,control 2,2024,2024-11-21,0.539,0.397,0.402,34.333,-0.607,0.283,0
26822,control 2,2024,2024-12-07,0.589,0.43,0.443,34.661,-0.645,0.335,0
26822,control 2,2024,2024-12-23,0.636,0.465,0.478,34.535,-0.682,0.387,0
26823,control 2,2024,2024-01-14,0.709,0.553,0.535,38.103,-0.718,0.432,0
26823,control 2,2024,2024-01-30,0.717,0.56,0.54,34.815,-0.724,0.426,0
26823,control 2,2024,2024-02-15,0.466,0.32,0.331,15.695,-0.515,0.297,0
26823,control 2,2024,2024-03-02,0.673,0.468,0.473,31.325,-0.69,0.365,0
26823,control 2,2024,2024-03-18,0.635,0.421,0.434,28.776,-0.663,0.311,0
26823,control 2,2024,2024-04-03,0.595,0.384,0.406,23.553,-0.642,0.286,0
26823,control 2,2024,2024-04-19,0.533,0.335,0.358,19.441,-0.603,0.24,0
26823,control 2,2024,2024-05-05,0.436,0.275,0.299,12.783,-0.544,0.184,0
26823,control 2,2024,2024-05-21,0.379,0.243,0.262,8.527,-0.528,0.154,0
26823,control 2,2024,2024-06-06,0.339,0.207,0.233,12.147,-0.505,0.117,0
26823,control 2,2024,2024-06-22,0.294,0.188,0.213,5.93,-0.468,0.13,0
26823,control 2,2024,2024-07-08,0.248,0.173,0.185,5.701,-0.398,0.138,0
26823,control 2,2024,2024-07-24,0.271,0.18,0.196,7.847,-0.437,0.083,0
26823,control 2,2024,2024-08-09,,,,,,,
26823,control 2,2024,2024-08-25,0.255,0.171,0.187,15.374,-0.41,0.097,0
26823,control 2,2024,2024-09-10,0.257,0.162,0.183,19.824,-0.42,0.031,0
26823,control 2,2024,2024-09-26,,,,,,,
26823,control 2,2024,2024-10-12,0.323,0.208,0.233,29.217,-0.474,0.072,0
26823,control 2,2024,2024-10-28,0.388,0.262,0.285,35.068,-0.524,0.145,0
26823,control 2,2024,2024-11-13,0.529,0.384,0.392,36.521,-0.608,0.28,0
26823,control 2,2024,2024-11-29,0.601,0.444,0.449,36.138,-0.658,0.304,0
26823,control 2,2024,2024-12-15,0.633,0.483,0.484,33.493,-0.673,0.382,0
26823,control 2,2024,2024-12-31,0.65,0.489,0.493,34.921,-0.693,0.389,0
26823,control 2,2024,2024-01-06,0.713,0.55,0.539,36.538,-0.716,0.399,0
26823,control 2,2024,2024-01-22,0.701,0.541,0.531,38.018,-0.722,0.416,0
26823,control 2,2024,2024-02-07,,,,,,,
26823,control 2,2024,2024-02-23,0.689,0.488,0.478,27.675,-0.692,0.379,0
26823,control 2,2024,2024-03-10,0.443,0.323,0.33,17.937,-0.5,0.252,0
26823,control 2,2024,2024-03-26,0.634,0.423,0.435,27.449,-0.673,0.327,0
26823,control 2,2024,2024-04-11,0.545,0.345,0.369,22.022,-0.609,0.253,0
26823,control 2,2024,2024-04-27,0.489,0.305,0.328,18.976,-0.582,0.226,0
26823,control 2,2024,2024-05-13,0.42,0.258,0.283,12.287,-0.538,0.161,0
26823,control 2,2024,2024-05-29,0.341,0.209,0.236,7.591,-0.482,0.154,0
26823,control 2,2024,2024-06-14,0.327,0.207,0.228,6.647,-0.498,0.145,0
26823,control 2,2024,2024-06-30,0.271,0.178,0.198,8.302,-0.435,0.12,0
26823,control 2,2024,2024-07-16,0.237,0.164,0.177,8.534,-0.391,0.106,0
26823,control 2,2024,2024-08-01,0.275,0.176,0.199,13.306,-0.444,0.082,0
26823,control 2,2024,2024-08-17,0.275,0.175,0.196,15.326,-0.437,0.061,0
26823,control 2,2024,2024-09-02,0.281,0.181,0.202,19.421,-0.458,0.045,0
26823,control 2,2024,2024-09-18,0.286,0.186,0.206,21.964,-0.455,0.055,0
26823,control 2,2024,2024-10-04,0.301,0.197,0.219,30.823,-0.459,0.05,0
26823,control 2,2024,2024-10-20,0.358,0.243,0.263,30.871,-0.509,0.11,0
26823,control 2,2024,2024-11-05,0.449,0.308,0.327,34.86,-0.555,0.208,0
26823,control 2,2024,2024-11-21,0.539,0.397,0.402,34.333,-0.607,0.283,0
26823,control 2,2024,2024-12-07,0.589,0.43,0.443,34.661,-0.645,0.335,0
26823,control 2,2024,2024-12-23,0.636,0.465,0.478,34.535,-0.682,0.387,0
26823,control 2,2024,2024-01-14,0.647,0.523,0.501,37.727,-0.676,0.367,0
26823,control 2,2024,2024-01-30,0.657,0.521,0.503,34.566,-0.68,0.378,0
26823,control 2,2024,2024-02-15,0.416,0.281,0.297,15.654,-0.476,0.271,0
26823,control 2,2024,2024-03-02,0.626,0.45,0.448,31.305,-0.653,0.332,0
26823,control 2,2024,2024-03-18,0.561,0.378,0.395,28.355,-0.608,0.291,0
26823,control 2,2024,2024-04-03,0.555,0.374,0.388,23.044,-0.613,0.28,0
26823,control 2,2024,2024-04-19,0.473,0.301,0.327,19.192,-0.56,0.217,0
26823,control 2,2024,2024-05-05,0.398,0.254,0.281,12.386,-0.521,0.178,0
26823,control 2,2024,2024-05-21,0.349,0.22,0.245,8.37,-0.493,0.146,0
26823,control 2,2024,2024-06-06,0.296,0.18,0.209,12.007,-0.462,0.09,0
26823,control 2,2024,2024-06-22,0.284,0.179,0.208,5.793,-0.469,0.11,0
26823,control 2,2024,2024-07-08,0.249,0.153,0.179,5.704,-0.424,0.059,0
26823,control 2,2024,2024-07-24,0.262,0.166,0.188,7.755,-0.444,0.073,0
26823,control 2,2024,2024-08-09,,,,,,,
26823,control 2,2024,2024-08-25,0.249,0.159,0.18,15.356,-0.425,0.033,0
26823,control 2,2024,2024-09-10,0.233,0.15,0.17,19.889,-0.408,0.035,0
26823,control 2,2024,2024-09-26,,,,,,,
26823,control 2,2024,2024-10-12,0.272,0.181,0.205,29.104,-0.442,0.069,0
26823,control 2,2024,2024-10-28,0.358,0.251,0.271,34.973,-0.504,0.128,0
26823,control 2,2024,2024-11-13,0.444,0.331,0.34,36.798,-0.552,0.202,0
26823,control 2,2024,2024-11-29,0.512,0.379,0.391,36.336,-0.585,0.253,0
26823,control 2,2024,2024-12-15,0.542,0.42,0.424,33.448,-0.618,0.312,0
26823,control 2,2024,2024-12-31,0.574,0.446,0.445,34.791,-0.642,0.339,0
26823,control 2,2024,2024-01-06,0.636,0.502,0.491,36.993,-0.669,0.355,0
26823,control 2,2024,2024-01-22,0.651,0.524,0.501,37.697,-0.68,0.376,0
26823,control 2,2024,2024-02-07,,,,,,,
26823,control 2,2024,2024-02-23,0.604,0.421,0.429,27.737,-0.627,0.305,0
26823,control 2,2024,2024-03-10,0.41,0.301,0.309,17.629,-0.475,0.241,0
26823,control 2,2024,2024-03-26,0.55,0.373,0.39,27.48,-0.599,0.273,0
26823,control 2,2024,2024-04-11,0.492,0.314,0.34,22.049,-0.565,0.231,0
26823,control 2,2024,2024-04-27,0.425,0.274,0.3,18.915,-0.536,0.2,0
26823,control 2,2024,2024-05-13,0.358,0.222,0.25,12.273,-0.493,0.133,0
26823,control 2,2024,2024-05-29,0.295,0.184,0.21,7.563,-0.455,0.124,0
26823,control 2,2024,2024-06-14,0.292,0.184,0.205,6.548,-0.461,0.1,0
26823,control 2,2024,2024-06-30,0.276,0.178,0.203,8.271,-0.459,0.105,0
26823,control 2,2024,2024-07-16,0.267,0.17,0.194,8.719,-0.456,0.072,0
26823,control 2,2024,2024-08-01,0.258,0.166,0.189,13.066,-0.446,0.039,0
26823,control 2,2024,2024-08-17,0.236,0.152,0.174,15.107,-0.42,0.025,0
26823,control 2,2024,2024-09-02,0.255,0.165,0.187,19.01,-0.441,0.025,0
26823,control 2,2024,2024-09-18,0.248,0.166,0.185,21.663,-0.426,0.02,0
26823,control 2,2024,2024-10-04,0.265,0.177,0.199,30.717,-0.434,0.046,0
26823,control 2,2024,2024-10-20,0.328,0.23,0.248,30.71,-0.486,0.106,0
26823,control 2,2024,2024-11-05,0.363,0.251,0.276,34.504,-0.494,0.141,0
26823,control 2,2024,2024-11-21,0.438,0.321,0.338,34.836,-0.536,0.206,0
26823,control 2,2024,2024-12-07,0.487,0.353,0.375,34.928,-0.57,0.254,0
26823,control 2,2024,2024-12-23,0.534,0.384,0.409,34.183,-0.611,0.312,0
26824,control 2,2024,2024-01-14,0.532,0.403,0.406,37.345,-0.592,0.301,0
26824,control 2,2024,2024-01-30,0.535,0.396,0.402,34.429,-0.589,0.306,0
26824,control 2,2024,2024-02-15,0.364,0.246,0.257,15.698,-0.439,0.245,0
26824,control 2,2024,2024-03-02,0.535,0.377,0.379,31.288,-0.582,0.286,0
26824,control 2,2024,2024-03-18,0.529,0.367,0.373,27.836,-0.581,0.281,0
26824,control 2,2024,2024-04-03,0.501,0.336,0.346,22.562,-0.567,0.264,0
26824,control 2,2024,2024-04-19,0.428,0.268,0.29,18.805,-0.519,0.216,0
26824,control 2,2024,2024-05-05,0.374,0.235,0.257,11.935,-0.493,0.19,0
26824,control 2,2024,2024-05-21,0.318,0.196,0.218,8.039,-0.461,0.155,0
26824,control 2,2024,2024-06-06,0.268,0.16,0.185,11.617,-0.426,0.111,0
26824,control 2,2024,2024-06-22,0.273,0.168,0.194,5.225,-0.454,0.135,0
26824,control 2,2024,2024-07-08,0.239,0.144,0.168,5.369,-0.416,0.095,0
26824,control 2,2024,2024-07-24,0.225,0.137,0.156,7.396,-0.39,0.078,0
26824,control 2,2024,2024-08-09,,,,,,,
26824,control 2,2024,2024-08-25,0.215,0.137,0.155,15.001,-0.39,0.078,0
26824,control 2,2024,2024-09-10,0.198,0.125,0.142,19.663,-0.363,0.045,0
26824,control 2,2024,2024-09-26,,,,,,,
26824,control 2,2024,2024-10-12,0.247,0.167,0.186,28.502,-0.412,0.077,0
26824,control 2,2024,2024-10-28,0.292,0.209,0.224,34.73,-0.436,0.117,0
26824,control 2,2024,2024-11-13,0.343,0.246,0.263,36.955,-0.467,0.164,0
26824,control 2,2024,2024-11-29,0.387,0.281,0.298,36.63,-0.487,0.191,0
26824,control 2,2024,2024-12-15,0.45,0.345,0.352,33.639,-0.544,0.257,0
26824,control 2,2024,2024-12-31,0.5,0.39,0.391,34.624,-0.581,0.293,0
26824,control 2,2024,2024-01-06,0.499,0.373,0.377,37.304,-0.564,0.264,0
26824,control 2,2024,2024-01-22,0.53,0.399,0.4,37.478,-0.591,0.291,0
26824,control 2,2024,2024-02-07,,,,,,,
26824,control 2,2024,2024-02-23,0.509,0.35,0.36,27.333,-0.562,0.279,0
26824,control 2,2024,2024-03-10,0.34,0.242,0.253,17.397,-0.418,0.201,0
26824,control 2,2024,2024-03-26,0.487,0.327,0.34,27.374,-0.547,0.265,0
26824,control 2,2024,2024-04-11,0.454,0.292,0.31,21.799,-0.527,0.232,0
26824,control 2,2024,2024-04-27,0.397,0.252,0.273,18.764,-0.505,0.219,0
26824,control 2,2024,2024-05-13,0.341,0.208,0.232,12.02,-0.469,0.167,0
26824,control 2,2024,2024-05-29,0.257,0.161,0.179,7.133,-0.411,0.132,0
26824,control 2,2024,2024-06-14,0.26,0.157,0.178,6.193,-0.416,0.129,0
26824,control 2,2024,2024-06-30,0.258,0.16,0.182,7.464,-0.435,0.106,0
26824,control 2,2024,2024-07-16,0.243,0.15,0.171,7.782,-0.419,0.075,0
26824,control 2,2024,2024-08-01,0.239,0.15,0.171,12.188,-0.419,0.093,0
26824,control 2,2024,2024-08-17,0.203,0.128,0.147,14.564,-0.382,0.073,0
26824,control 2,2024,2024-09-02,0.222,0.144,0.162,18.351,-0.398,0.065,0
26824,control 2,2024,2024-09-18,0.219,0.145,0.162,20.962,-0.395,0.063,0
26824,control 2,2024,2024-10-04,0.221,0.147,0.164,30.006,-0.382,0.056,0
26824,control 2,2024,2024-10-20,0.27,0.189,0.206,30.201,-0.427,0.096,0
26824,control 2,2024,2024-11-05,0.309,0.218,0.238,34.18,-0.446,0.146,0
26824,control 2,2024,2024-11-21,0.339,0.243,0.263,35.284,-0.46,0.171,0
26824,control 2,2024,2024-12-07,0.393,0.287,0.302,35.284,-0.502,0.212,0
26824,control 2,2024,2024-12-23,0.444,0.323,0.339,33.903,-0.544,0.269,0
26825,control 2,2024,2024-01-14,0.352,0.25,0.259,37.228,-0.45,0.174,0
26825,control 2,2024,2024-01-30,0.357,0.247,0.26,34.405,-0.456,0.19,0
26825,control 2,2024,2024-02-15,0.25,0.165,0.174,15.715,-0.35,0.176,0
26825,control 2,2024,2024-03-02,0.365,0.243,0.25,31.206,-0.455,0.194,0
26825,control 2,2024,2024-03-18,0.345,0.217,0.227,27.378,-0.447,0.18,0
26825,control 2,2024,2024-04-03,0.356,0.217,0.229,22.24,-0.46,0.197,0
26825,control 2,2024,2024-04-19,0.32,0.183,0.201,18.166,-0.434,0.165,0
26825,control 2,2024,2024-05-05,0.293,0.163,0.183,11.501,-0.427,0.167,0
26825,control 2,2024,2024-05-21,0.235,0.118,0.133,7.915,-0.379,0.083,0
26825,control 2,2024,2024-06-06,0.206,0.098,0.114,11.282,-0.355,0.04,0
26825,control 2,2024,2024-06-22,0.229,0.116,0.135,4.788,-0.419,0.164,0
26825,control 2,2024,2024-07-08,0.188,0.093,0.111,4.726,-0.356,0.071,0
26825,control 2,2024,2024-07-24,0.175,0.088,0.102,7.061,-0.333,0.096,0
26825,control 2,2024,2024-08-09,,,,,,,
26825,control 2,2024,2024-08-25,0.151,0.086,0.096,14.201,-0.307,0.044,0
26825,control 2,2024,2024-09-10,0.15,0.089,0.1,19.27,-0.307,0.038,0
26825,control 2,2024,2024-09-26,,,,,,,
26825,control 2,2024,2024-10-12,0.175,0.116,0.127,28.147,-0.339,0.056,0
26825,control 2,2024,2024-10-28,0.178,0.119,0.13,34.665,-0.328,0.054,0
26825,control 2,2024,2024-11-13,0.209,0.144,0.157,36.794,-0.348,0.079,0
26825,control 2,2024,2024-11-29,0.221,0.153,0.166,36.972,-0.35,0.084,0
26825,control 2,2024,2024-12-15,0.269,0.196,0.207,34.043,-0.401,0.135,0
26825,control 2,2024,2024-12-31,0.292,0.21,0.218,34.679,-0.413,0.138,0
26825,control 2,2024,2024-01-06,0.311,0.217,0.23,37.457,-0.419,0.146,0
26825,control 2,2024,2024-01-22,0.347,0.246,0.254,37.543,-0.441,0.174,0
26825,control 2,2024,2024-02-07,,,,,,,
26825,control 2,2024,2024-02-23,0.307,0.196,0.21,26.978,-0.412,0.152,0
26825,control 2,2024,2024-03-10,0.235,0.162,0.171,17.353,-0.336,0.146,0
26825,control 2,2024,2024-03-26,0.323,0.195,0.209,27.132,-0.424,0.157,0
26825,control 2,2024,2024-04-11,0.304,0.174,0.19,21.335,-0.414,0.143,0
26825,control 2,2024,2024-04-27,0.289,0.162,0.179,18.583,-0.42,0.156,0
26825,control 2,2024,2024-05-13,0.251,0.132,0.149,11.836,-0.387,0.105,0
26825,control 2,2024,2024-05-29,0.193,0.109,0.122,6.343,-0.332,0.106,0
26825,control 2,2024,2024-06-14,0.212,0.104,0.118,5.954,-0.37,0.057,0
26825,control 2,2024,2024-06-30,0.22,0.114,0.131,6.497,-0.411,0.147,0
26825,control 2,2024,2024-07-16,0.196,0.101,0.112,7.003,-0.369,0.119,0
26825,control 2,2024,2024-08-01,0.203,0.111,0.126,11.429,-0.373,0.109,0
26825,control 2,2024,2024-08-17,0.17,0.098,0.111,14.078,-0.341,0.084,0
26825,control 2,2024,2024-09-02,0.159,0.092,0.103,17.845,-0.32,0.053,0
26825,control 2,2024,2024-09-18,0.162,0.1,0.111,20.473,-0.321,0.046,0
26825,control 2,2024,2024-10-04,0.152,0.096,0.107,29.586,-0.308,0.037,0
26825,control 2,2024,2024-10-20,0.172,0.114,0.125,29.931,-0.327,0.054,0
26825,control 2,2024,2024-11-05,0.195,0.133,0.144,34.036,-0.345,0.055,0
26825,control 2,2024,2024-11-21,0.198,0.137,0.149,35.41,-0.336,0.07,0
26825,control 2,2024,2024-12-07,0.229,0.163,0.172,35.714,-0.365,0.091,0
26825,control 2,2024,2024-12-23,0.253,0.177,0.189,33.851,-0.385,0.121,0
26826,control 2,2024,2024-01-14,0.213,0.151,0.157,37.092,-0.323,0.086,0
26826,control 2,2024,2024-01-30,0.217,0.148,0.158,34.279,-0.329,0.101,0
26826,control 2,2024,2024-02-15,0.192,0.129,0.133,15.51,-0.295,0.142,0
26826,control 2,2024,2024-03-02,0.262,0.177,0.178,30.847,-0.363,0.136,0
26826,control 2,2024,2024-03-18,0.262,0.167,0.171,26.978,-0.372,0.143,0
26826,control 2,2024,2024-04-03,0.268,0.157,0.164,21.998,-0.378,0.147,0
26826,control 2,2024,2024-04-19,0.23,0.122,0.134,17.578,-0.353,0.128,0
26826,control 2,2024,2024-05-05,0.225,0.111,0.125,11.098,-0.37,0.153,0
